0,1,2,3,4,5,6
,,Quarter ended,Ycur ended,,,
S. No,Particulars,"Murclt 31,21)18","December 31, 2017","March 31, 2017",March 31. 2018,"March 31, 2017"
,,(Refer Note 21),Unaudited,(Refer Note 21),Audited,Audited
1,Segment Revenuea) RPC,IK7.ua,2MI0I,176 98,736.13,"VC,77"
,b) Other*,«97l,"91,32",9-. Ah,369 88,787110
,Total,276.74,308.32,271.64,"1,106.01","1,179.77"
,Uttug Inter Segment,,,,,
,Revenue from operations,276.74,308.J2,271.(54,1.106.01,"1,179.77"
2,Segment Results3) 111*0,"(20,99)",W,(Hi 33),(27.14),(.VUf))
,b) Others,*>7 71,"86,17",7\81,355.38,748.97
,Total,67.72,85.43,57.31,128.24,714.88
,U'ws Pittance costs,224.73,235-19,178 39,821.61,744.74
,".AtIII/(less): Exceptional itemsProvision for diinuiiirioti in value of itivcMmcnts/advancrs (Refer note 7,10,15 and If.)",(662.50),< l3!.-» 1/,(2.357.68),"IT,437 29)","(3,654.16)"
,(Loss) / Profit before tax,(819.51),(570.80),"(2,478.76)","(1,930.66)",(3.684.02)
3,Segment Assetsa) EPC,HK5.63,87336,66661,885.63,666 61
,b) Others,"11,179.61",1233253,12589.89,"11,179,61","12,589.8*)"
,c) Unallocated,138.33,•93 95,181.46,138.33,181.16
,Total,"12,203.57","13,400.04","13,440.96","12,203.57","13,440.96"
4,Segment Liabilitiesa) EPC,"5fitt,.Vi",5M7 88,618.56,5ft H 3ft,618.50
,b) Others,1H7 67,180.55,1(0.46,11177)7,"186,46"
,c) Unallocated,6.853.63,7.20246,6.118.71,"6,853,63",6.118.74
,Total,"7,609.66","7,970.89",6.923.76,7.609.66,"6,923.76"
