0,1,2,3,4,5,6
,Particulars,Quarter,Quarter,Quarter,Year,Year
1,Income from Operations(a) Revenue/ Income From Operations,ended31-03-2018Audited10.304.18,ended31-12-2017Unaudited8.886.60,ended31-03-2017Audited7.942.34,ended31-03-2018Audited34.964.19,ended31-03-2017Audited28.324.25
,(b) Olhoi Income,(6.05),73.16,68.74,92.99,100.67
,Total income,"10,298.13","8,959.76","8,011.08","35,057.18","28,424.92"
2,Expenses(a) Cost of materials consumed,6.600.44,"6,067.54",5.175.05,24.422.77,18.686.70
,(b) Purchase of stock-in-trade,9.71,0.36,2.47,14.34,15.96
,"(c) Changes in inventory of finished goods, work-in-progress, stock in trade and scrap",547.00,144.31,212.42,(326.19),(426.75)
,(d) Sub Contractor expense for turnkey projects,393.05,265.29,30.91,1.085.54,579.29
,(e) Employee benefits expense,408.69,369.31,317.55,"1,467.92","1,117.27"
,(f) Finance Costs,288.26,251.49,301.57,1.113.04,1.244.25
,(g) Depreciation and amortisation expense,79.76,82.08,77.52,322.30,284.04
,(h) Excise Duly,-,,552.12,376.20,2.039.69
,(i) Other expenses,1.334.92,"1,196.74",923.18,"4,539.66",3.621.96
,Total Expenses,"9,661.83","8,377.12","7,592.79","33,015.58","27,162.41"
3,Profit / (Loss) before Exceptional Items and Extraordinary items and Tax (1-2),638.30,582.64,418.29,"2,041.60","1,262.51"
4,Exceptional items,—,—,—,,------
5,Profit / (Loss) before Extraordinary items and Tax (3-4),636.30,582.64,418.29,"2,041.60","1,262.51"
6,Extraordinary items,—,—,—,,—
7,Profit)(Loss) before Tax (5-6),636.30,582.64,418.29,"2,041.60","1,262.51"
8,Tax ExpensesCurrent Tax,145.60,178.39,92.46,546.90,286.61
,Deferred Tax,(4.86),14.00,(27.10),49.14,37.62
,Total Tax Expenses,140.74,192.39,65.36,596.04,324.23
9,Net Profit / (Loss) for the period (7-8),495.56,390.25,352.93,"1,445.56",938.28
10,"Other Comprehensive lncome/(Loss)(a) Items that will not be reclassified to profit and loss in subsequent period, net of tax",(8.49),(0.21),(2.37),(5.97),(0.67)
,"(b) Items that will be reclassified to profit and loss in subsequent period, net of tax",—,—,,—,—
,Other Comprehensive lncome/(Loss) for the period (Net ol Tax Expense),(8.49),(0.21),(2.37),(5.97),(0.67)
11,Total Comprehensive Income tor the period (9+10),487.07,390.04,350.56,"1,439.59",937.61
12,Paid -up equity share capital,156.72,156.72,155.59,156.72,155.59
13,(Face Value of12/- each)Earning Per Share before and after extraordinaryitems (from Continuing Operations)(ofX 21- each) (not annualised):a) Basic (?),6.32,4.98,4.54,18.51,12.10
,b) Diluted (?),6.23,4.91,4.44,18.19,11.80
