0,1,2,3,4,5,6
,,,Quarter ended,,Year ended,
,Particulars,31 March 2018,31 December2017,31 March 2017,31 March 2018,31 March 2017
,,(Audited)*,(Un-audited),(Audited)*,(Audited),(Audited)
1,Revenue from operations,"3,664.5","3,653.0","3,324 0","13,433.6","20,412.3"
2,Other income,162.3,452.9,400 7,"1,346 8","1,455.5"
3,Total income (1+2),"3,826.8","4,105.9","3,724.7","14,780.4","21,867.8"
4,Expensesa) Cost of material and erection services,"2,822.0",448.1,"1,877.2","6,619 6","9,704.1"
,b) Changes in work in progress,"-1,584.1","1,325.2",-706.4,"-1,143.7","1,051.5"
,c) Excise duty on sale of goods,-,-,67.4,53.9,477.5
,d) Employee benefits expense,804.4,"1,003.7","1,184.5","4,085 5","4,867.5"
,e) Finance costs,84.6,30.5,9.2,237.3,508.3
,f) Depreciation and amortisation expense,100.5,123.3,174.1,508.0,597.9
,g) Other expenses,792.9,601.7,278.2,"2,570.1","3,858.5"
,Total expenses (4),"3,020.3","3,532.5","2,884.2","12,930.7","21,065.3"
5,Profit(+)/loss(-) before exceptional items (3-4),806.5,573.4,840.5,"1,849.7",802.5
6,Exceptional items,9.3,"1,227.0",176.0,"1,427.0",5180
7,Profit(+) /loss(-) before tax (5-6),797.2,-653.6,664.5,422.7,284.5
8,Tax expense (including tax related to earlier years),281.7,-232.3,274.1,157.1,281.6
9,Net profit(+)/ loss(-) after tax (7-8),515.5,-421.3,390.4,265.6,2.9
10,Other comprehensive income:Items that will not be reclassified to profit or lossRemeasurements of defined benefit liability,-36.4,2.1,73.3,-30.2,67.5
,Income tax relating to above,12.7,-0.7,-25.4,10.6,-23.4
11,"Other comprehensive income, net of tax",-23.7,1.4,47.9,-19.6,44.1
12,Total comprehensive income for the period (9 +/-11),491.8,-419.9,438.3,246.0,47.0
13,Earning per share (EPS)Basic and diluted EPS (Rs.) (not annualised),7.67,-6.27,5.81,3.95,0.04
